year,month,retail_sales,retail_transfers,warehouse_sales
2020,1,0.17,25.0,0.0
2020,1,0.32,31.0,1.0
2020,1,1.02,25.0,0.0
2020,1,0.0,0.0,138.0
2020,1,0.0,0.0,394.0
2020,1,4.89,5.0,0.0
2020,1,33.0,40.0,498.0
2020,1,0.5,0.0,27.0
2020,1,3.5,0.0,0.0
2020,1,94.0,105.0,235.0
2020,1,2.0,3.0,64.0
2020,1,4.95,10.0,0.0
2020,1,3.04,4.0,3.0
2020,1,6.0,7.0,821.0
2020,1,12.88,8.0,0.0
2020,1,5.61,12.0,1.0
2020,1,5.43,7.0,0.0
2020,1,0.66,2.0,0.0
2020,1,1.65,0.0,0.0
2020,1,2.21,4.0,0.0
2020,1,1.01,2.0,0.0
2020,1,3.17,5.0,1.0
2020,1,5.3,5.0,1.0
2020,1,7.3,6.0,4.0
2020,1,17.32,13.0,1.0
2020,1,7.4,6.0,8.0
2020,1,4.25,4.0,3.0
2020,1,3.84,3.0,14.0
2020,1,1.84,1.0,0.0
2020,1,5.46,5.0,4.0
2020,1,0.0,0.0,49.0
2020,1,0.0,0.0,79.0
2020,1,0.0,0.0,94.0
2020,1,0.68,2.0,0.0
2020,1,3.07,1.0,1.0
2020,1,2.75,0.0,0.0
2020,1,4.06,0.0,0.0
2020,1,2.04,14.0,0.0
2020,1,3.57,2.0,0.0
2020,1,2.38,0.0,0.0
2020,1,3.38,0.0,0.0
2020,1,6.45,7.0,0.0
2020,1,2.2,2.0,0.0
2020,1,97.65,91.84,168.0
2020,1,2.04,2.0,0.0
2020,1,2.17,1.0,3.0
2020,1,9.71,10.0,4.0
2020,1,14.84,16.0,3.0
2020,1,4.52,4.0,3.0
2020,1,5.27,3.0,2.0
2020,1,8.37,9.0,6.0
2020,1,5.26,1.0,0.0
2020,1,3.23,3.0,0.0
2020,1,3.22,3.0,0.0
2020,1,5.74,11.0,1.0
2020,1,2.31,0.0,0.0
2020,1,1.39,1.0,2.92
2020,1,15.4,11.0,0.0
2020,1,3.06,0.0,0.0
2020,1,3.55,8.0,0.0
2020,1,5.18,4.0,4.0
2020,1,14.24,24.0,19.0
2020,1,6.77,9.0,14.0
2020,1,2.02,3.0,0.0
2020,1,4.0,4.0,9.0
2020,1,2.04,4.0,0.0
2020,1,2.43,1.0,0.0
2020,1,4.04,4.0,0.0
2020,1,2.54,0.0,0.0
2020,1,0.34,3.0,0.0
2020,1,0.17,2.0,0.0
2020,1,0.17,5.0,0.0
2020,1,2.21,2.0,0.0
2020,1,6.72,11.0,0.0
2020,1,3.74,1.0,0.0
2020,1,1.36,1.0,0.0
2020,1,2.03,0.0,0.0
2020,1,1.87,0.0,0.0
2020,1,0.99,8.0,0.0
2020,1,2.31,9.0,0.0
2020,1,30.21,101.0,0.0
2020,1,7.97,11.0,0.0
2020,1,4.72,0.0,0.0
2020,1,7.03,2.0,0.0
2020,1,1.08,1.0,0.0
2020,1,1.69,3.0,4.0
2020,1,1.0,4.0,3.0
2020,1,67.48,71.0,3.0
2020,1,0.5,0.0,5.0
2020,1,1.25,1.0,27.0
2020,1,1.5,0.0,11.0
2020,1,0.74,0.0,0.0
2020,1,9.58,17.0,34.0
2020,1,2.68,5.0,1.0
2020,1,1.53,3.0,6.0
2020,1,25.98,27.0,3.0
2020,1,0.99,1.0,12.0
2020,1,2.37,3.0,18.83
2020,1,16.0,15.0,44.0
2020,1,0.4,2.0,0.0
2020,1,1.81,2.0,0.0
2020,1,3.0,5.0,37.0
2020,1,25.81,14.0,46.0
2020,1,5.13,5.0,2.0
2020,1,3.25,2.0,7.0
2020,1,1.25,0.0,14.0
2020,1,0.49,2.0,1.0
2020,1,0.0,0.0,47.0
2020,1,8.44,9.0,3.0
2020,1,102.0,105.0,603.0
2020,1,11.29,12.0,13.0
2020,1,87.54,80.0,134.0
2020,1,3.0,2.0,100.0
2020,1,6.75,5.0,18.0
2020,1,108.87,103.0,361.0
2020,1,58.5,64.0,81.0
2020,1,1.0,1.0,1.0
2020,1,0.0,0.0,273.0
2020,1,20.25,24.0,101.0
2020,1,0.0,3.0,3.0
2020,1,117.0,125.0,550.75
2020,1,15.5,18.0,194.0
2020,1,18.5,19.0,61.0
2020,1,10.65,10.0,0.0
2020,1,1.2,0.0,0.0
2020,1,1.25,0.0,10.0
2020,1,0.0,0.0,336.0
2020,1,8.0,10.0,428.0
2020,1,25.25,34.0,68.0
2020,1,8.5,15.0,84.0
2020,1,0.0,0.0,33.0
2020,1,6.38,10.0,39.0
2020,1,2.7,1.0,21.0
2020,1,0.04,0.0,0.0
2020,1,159.16,159.0,968.75
2020,1,6.91,6.0,3.0
2020,1,4.0,8.0,108.0
2020,1,39.75,38.0,106.0
2020,1,0.34,2.0,1.0
2020,1,2.25,2.0,1.0
2020,1,4.76,7.0,19.0
2020,1,35.62,42.0,206.0
2020,1,11.5,11.0,39.0
2020,1,1.75,1.0,7.0
2020,1,19.75,17.0,41.0
2020,1,3.57,4.0,0.0
2020,1,0.9,0.0,0.0
2020,1,159.0,203.0,5780.0
2020,1,14.45,15.0,41.0
2020,1,1.75,3.0,6.0
2020,1,3.04,7.0,143.0
2020,1,16.54,15.0,76.0
2020,1,2.5,0.0,0.0
2020,1,1.7,3.0,0.0
2020,1,1.5,1.0,1.0
2020,1,0.0,0.0,395.58
2020,1,18.5,22.0,114.5
2020,1,7.25,7.0,33.0
2020,1,6.75,8.0,101.0
2020,1,3.0,0.0,0.0
2020,1,0.25,5.0,27.0
2020,1,2.0,2.0,51.0
2020,1,6.03,9.0,64.0
2020,1,0.25,0.0,10.0
2020,1,0.0,0.0,76.0
2020,1,0.0,0.0,295.0
2020,1,0.5,1.0,202.0
2020,1,31.75,33.0,61.75
2020,1,3.75,3.0,16.0
2020,1,0.0,0.0,52.96
2020,1,1.8,0.0,0.0
2020,1,19.5,25.0,116.5
2020,1,10.72,24.0,93.0
2020,1,6.25,12.0,20.0
2020,1,23.62,18.0,9.0
2020,1,0.0,0.0,747.83
2020,1,13.0,16.0,82.0
2020,1,0.0,0.0,242.5
2020,1,1.5,0.0,0.0
2020,1,26.0,37.0,402.94
2020,1,6.25,9.0,55.0
2020,1,0.5,1.0,11.0
2020,1,14.75,17.0,61.0
2020,1,28.0,33.0,144.0
2020,1,190.0,309.0,697.0
2020,1,1.0,0.0,8.0
2020,1,0.0,0.0,52.0
2020,1,0.0,0.0,385.0
2020,1,2.2,2.0,33.0
2020,1,0.0,0.0,323.73
2020,1,0.0,0.0,58.0
2020,1,8.86,10.0,248.8
2020,1,3.87,5.0,72.0
2020,1,0.0,0.0,159.0
2020,1,7.81,9.0,269.8
2020,1,46.25,57.0,184.0
2020,1,0.0,0.0,489.87
2020,1,23.16,44.0,122.0
2020,1,0.0,0.0,212.93
2020,1,0.0,0.0,114.87
2020,1,0.0,0.0,35.0
2020,1,0.0,0.0,774.87
2020,1,38.49,53.0,137.0
2020,1,5.25,8.0,56.0
2020,1,16.0,23.0,106.75
2020,1,0.5,1.0,15.0
2020,1,0.25,0.0,6.0
2020,1,239.94,225.74,16.0
2020,1,68.13,54.0,75.0
2020,1,0.25,1.0,10.0
2020,1,28.75,41.0,148.5
2020,1,5.18,9.0,0.0
2020,1,70.95,78.0,223.5
2020,1,13.29,16.0,24.0
2020,1,22.09,16.0,0.0
2020,1,1.0,5.0,7.0
2020,1,43.09,41.0,1.0
2020,1,51.65,47.0,85.0
2020,1,195.27,262.5,8.0
2020,1,11.1,12.0,0.0
2020,1,5.92,3.0,0.0
2020,1,6.77,12.0,22.0
2020,1,0.51,0.0,5.0
2020,1,3.61,4.0,16.0
2020,1,62.17,91.83,99.0
2020,1,37.01,50.0,46.0
2020,1,97.38,135.67,144.0
2020,1,22.21,20.0,35.0
2020,1,3.08,3.0,0.0
2020,1,30.58,30.0,0.0
2020,1,38.63,30.0,7.0
2020,1,4.67,9.0,16.0
2020,1,38.48,32.0,1.0
2020,1,11.07,12.17,3.0
2020,1,38.39,31.0,0.0
2020,1,1.7,2.0,0.0
2020,1,20.28,16.0,0.0
2020,1,71.37,71.0,1.0
2020,1,0.97,0.0,1.0
2020,1,51.24,44.0,0.0
2020,1,0.56,2.0,0.0
2020,1,8.24,8.0,0.0
2020,1,30.09,32.0,2.0
2020,1,68.64,64.0,0.0
2020,1,40.49,43.0,4.0
2020,1,6.97,9.0,0.0
2020,1,2.8,3.0,0.0
2020,1,19.84,17.0,2.0
2020,1,16.32,14.0,1.0
2020,1,33.75,34.0,110.0
2020,1,6.29,10.0,34.0
2020,1,32.5,26.0,0.0
2020,1,5.6,5.0,0.0
2020,1,16.81,14.0,0.0
2020,1,12.97,14.0,1.0
2020,1,1.01,0.0,0.0
2020,1,6.97,5.0,0.0
2020,1,6.95,8.0,9.0
2020,1,4.98,6.0,0.0
2020,1,8.3,6.0,1.0
2020,1,6.75,8.0,21.0
2020,1,47.48,49.0,14.0
2020,1,47.22,40.0,7.0
2020,1,0.85,1.0,4.0
2020,1,53.89,48.0,2.0
2020,1,4.06,6.0,1.0
2020,1,9.85,6.0,0.0
2020,1,9.15,0.0,0.0
2020,1,5.06,6.0,0.0
2020,1,1.25,1.0,3.0
2020,1,7.67,9.0,0.0
2020,1,36.13,33.0,0.0
2020,1,1.75,0.0,20.0
2020,1,74.44,64.0,1.0
2020,1,0.5,1.0,9.0
2020,1,7.8,11.0,0.0
2020,1,0.0,0.0,83.0
2020,1,22.05,25.0,0.0
2020,1,24.59,24.0,0.0
2020,1,0.75,0.0,8.0
2020,1,220.0,266.0,289.0
2020,1,9.49,9.0,10.0
2020,1,0.15,0.0,0.0
2020,1,1.0,2.0,1.0
2020,1,23.5,26.0,30.0
2020,1,28.93,22.83,0.0
2020,1,129.57,91.83,0.0
2020,1,6.0,3.0,47.0
2020,1,156.44,93.0,0.0
2020,1,41.54,82.0,326.5
2020,1,0.0,1.0,1.0
2020,1,23.06,15.0,0.0
2020,1,9.88,10.0,0.0
2020,1,1.65,1.0,163.33
2020,1,14.96,16.83,0.0
2020,1,46.25,47.0,171.0
2020,1,6.0,11.0,55.0
2020,1,51.41,63.0,330.75
2020,1,9.03,9.0,466.92
2020,1,2.25,5.0,17.0
2020,1,1.0,0.0,25.0
2020,1,9.0,0.0,0.0
2020,1,2.5,1.0,52.0
2020,1,0.0,0.0,31.5
2020,1,5.5,8.0,85.0
2020,1,0.71,0.0,1.0
2020,1,23.58,19.0,0.0
2020,1,3.75,2.0,85.0
2020,1,2.0,5.0,10.0
2020,1,0.0,0.0,26.0
2020,1,5.28,6.0,182.6
2020,1,10.15,7.0,1.0
2020,1,11.22,5.0,366.0
2020,1,0.0,0.0,23.0
2020,1,24.0,28.0,104.0
2020,1,2.0,1.0,287.5
2020,1,2.0,2.0,26.0
2020,1,1.04,0.0,0.0
2020,1,0.75,5.0,87.0
2020,1,0.0,0.0,64.0
2020,1,3.75,5.0,15.0
2020,1,0.0,0.0,724.0
2020,1,5.25,6.0,33.0
2020,1,1.91,0.0,72.93
2020,1,0.0,0.0,104.0
2020,1,29.46,21.0,3.0
2020,1,0.0,0.0,60.93
2020,1,20.0,22.0,56.0
2020,1,32.25,59.0,166.0
2020,1,1.51,1.0,8.0
2020,1,0.0,0.0,434.0
2020,1,0.0,1.0,25.0
2020,1,0.5,0.0,16.0
2020,1,0.0,0.0,210.0
2020,1,0.0,0.0,56.0
2020,1,8.4,5.0,0.0
2020,1,3.04,4.0,42.0
2020,1,26.38,26.0,11.0
2020,1,61.28,37.0,3.0
2020,1,0.5,2.0,32.0
2020,1,8.61,0.0,0.0
2020,1,1.13,0.0,0.0
2020,1,1.79,3.0,66.0
2020,1,22.5,29.0,188.0
2020,1,1.56,3.0,0.0
2020,1,0.17,1.0,2.0
2020,1,28.26,24.0,0.0
2020,1,78.95,59.0,0.0
2020,1,1.0,1.0,10.0
2020,1,90.21,72.33,0.0
2020,1,1.87,1.0,1.0
2020,1,8.15,7.0,0.0
2020,1,52.6,47.0,17.0
2020,1,5.5,8.0,23.0
2020,1,30.67,32.0,0.0
2020,1,0.5,2.0,2.0
2020,1,29.09,26.0,0.0
2020,1,5.5,3.0,10.0
2020,1,27.08,30.0,1.0
2020,1,92.28,80.0,0.0
2020,1,6.75,11.0,19.0
2020,1,24.98,26.0,0.0
2020,1,0.14,1.0,0.0
2020,1,111.69,125.0,663.75
2020,1,2.25,0.0,0.0
2020,1,0.48,2.0,0.0
2020,1,0.65,0.0,0.0
2020,1,5.33,9.0,86.0
2020,1,30.05,27.5,10.0
2020,1,4.37,3.0,54.25
2020,1,15.97,18.0,0.0
2020,1,12.11,12.75,8.0
2020,1,8.0,6.0,21.0
2020,1,1.25,2.0,3.0
2020,1,12.04,11.0,23.0
2020,1,3.2,5.0,0.0
2020,1,37.64,25.0,2.0
2020,1,0.97,1.0,3.0
2020,1,3.87,3.0,3.0
2020,1,7.0,12.0,42.0
2020,1,0.25,1.0,11.0
2020,1,8.04,10.0,60.0
2020,1,1.0,0.0,12.0
2020,1,102.93,188.0,20.0
2020,1,1.06,2.0,0.0
2020,1,7.96,8.0,0.0
2020,1,3.8,7.0,0.0
2020,1,2.0,2.0,6.0
2020,1,1.0,1.0,20.0
2020,1,0.25,3.0,8.0
2020,1,1.18,0.0,0.0
2020,1,2.66,4.0,10.0
2020,1,55.36,60.0,8.0
2020,1,23.15,36.0,24.0
2020,1,34.79,44.92,3.0
2020,1,4.82,8.0,6.0
2020,1,1.51,1.0,6.0
2020,1,13.96,12.0,48.0
2020,1,2.34,2.0,0.0
2020,1,4.05,4.0,0.0
2020,1,1.44,2.0,4.0
2020,1,0.5,2.0,10.0
2020,1,3.23,0.0,1.0
2020,1,19.0,27.0,27.0
2020,1,24.74,24.0,0.0
2020,1,8.23,13.0,0.0
2020,1,0.8,1.0,0.0
2020,1,1.04,1.0,13.0
2020,1,5.2,10.0,40.0
2020,1,7.9,9.92,4.0
2020,1,4.97,10.0,2.0
2020,1,5.86,12.0,0.0
2020,1,18.92,16.0,52.92
2020,1,0.0,0.0,18.0
2020,1,0.97,0.0,7.0
2020,1,8.24,6.0,23.0
2020,1,20.78,43.0,57.0
2020,1,2.91,1.0,15.0
2020,1,33.54,28.0,0.0
2020,1,1.62,3.0,5.0
2020,1,26.14,21.0,21.0
2020,1,21.36,14.0,5.0
2020,1,21.88,20.0,9.0
2020,1,0.5,1.0,0.0
2020,1,1.72,4.0,3.0
2020,1,1.96,1.0,7.0
2020,1,4.42,0.0,0.0
2020,1,11.94,13.0,0.0
2020,1,0.08,1.0,3.0
2020,1,30.6,72.0,11.0
2020,1,19.82,19.0,9.0
2020,1,3.9,7.0,0.0
2020,1,6.12,8.0,0.0
2020,1,10.03,0.0,0.0
2020,1,49.15,38.0,0.0
2020,1,12.53,17.0,18.0
2020,1,2.27,4.0,9.0
2020,1,1.04,0.0,1.0
2020,1,17.8,18.0,12.0
2020,1,5.79,6.0,7.0
2020,1,2.19,1.0,0.0
2020,1,0.37,0.0,2.0
2020,1,18.59,12.0,0.0
2020,1,18.3,18.0,16.0
2020,1,61.2,36.0,41.0
2020,1,0.24,0.0,14.0
2020,1,42.51,30.0,0.0
2020,1,1.12,1.0,4.0
2020,1,5.77,6.0,2.0
2020,1,60.41,61.0,238.0
2020,1,0.68,0.0,2.0
2020,1,1.14,0.0,4.0
2020,1,0.17,0.0,3.0
2020,1,12.44,13.0,10.0
2020,1,9.95,11.0,2.0
2020,1,0.99,0.0,5.0
2020,1,8.45,10.92,7.0
2020,1,3.02,3.0,15.0
2020,1,19.71,19.0,3.0
2020,1,1.47,1.0,2.0
2020,1,0.42,0.0,5.0
2020,1,0.33,1.0,4.0
2020,1,2.8,1.0,7.0
2020,1,0.34,1.34,50.83
2020,1,3.81,2.0,11.0
2020,1,1.56,2.0,3.0
2020,1,1.47,0.0,0.0
2020,1,1.79,3.0,7.0
2020,1,0.89,2.0,1.0
2020,1,1.12,2.0,2.0
2020,1,11.82,8.0,1.0
2020,1,5.07,5.67,0.0
2020,1,8.45,16.0,9.0
2020,1,4.62,2.0,3.0
2020,1,43.01,37.0,121.0
2020,1,24.02,24.0,73.0
2020,1,47.87,44.0,168.0
2020,1,2.43,1.0,5.0
2020,1,5.59,5.0,17.0
2020,1,0.16,0.0,6.0
2020,1,1.19,0.0,1.0
2020,1,2.5,0.0,22.0
2020,1,6.44,4.0,16.0
2020,1,0.24,0.0,7.0
2020,1,0.08,0.0,14.0
2020,1,1.24,0.0,5.0
2020,1,16.83,18.0,23.0
2020,1,2.29,2.0,7.0
2020,1,16.3,17.0,2.0
2020,1,5.17,6.75,29.0
2020,1,1.14,0.0,0.0
2020,1,0.9,1.0,12.0
2020,1,0.41,2.0,4.0
2020,1,1.67,1.0,0.0
2020,1,4.43,6.0,1.0
2020,1,9.75,9.0,17.0
2020,1,2.57,4.0,2.0
2020,1,38.07,30.0,0.0
2020,1,2.06,1.0,1.0
2020,1,4.48,5.0,1.0
2020,1,14.72,12.0,0.0
2020,1,1.22,1.0,1.0
2020,1,9.91,12.0,23.0
2020,1,23.07,12.75,62.92
2020,1,2.51,1.0,25.0
2020,1,0.32,0.0,9.0
2020,1,21.24,19.5,5.0
2020,1,2.33,2.0,7.92
2020,1,75.48,63.0,1.0
2020,1,1.2,5.0,12.0
2020,1,4.37,7.0,0.0
2020,1,6.29,2.0,0.0
2020,1,29.28,18.0,0.0
2020,1,1.8,1.0,7.0
2020,1,14.8,14.0,1.0
2020,1,0.58,0.0,5.0
2020,1,4.85,6.0,0.0
2020,1,0.4,0.0,6.0
2020,1,7.31,15.92,11.0
2020,1,0.08,0.0,7.0
2020,1,2.36,0.0,0.0
2020,1,0.0,0.0,54.0
2020,1,1.58,2.0,6.0
2020,1,0.41,1.0,1.0
2020,1,0.72,3.0,5.0
2020,1,2.59,0.0,4.0
2020,1,4.1,5.0,16.0
2020,1,1.36,2.0,7.0
2020,1,0.65,1.0,15.0
2020,1,0.9,1.0,4.0
2020,1,4.7,1.0,5.0
2020,1,0.92,0.0,2.0
2020,1,4.88,8.0,10.0
2020,1,16.73,15.0,29.0
2020,1,1.86,2.0,0.0
2020,1,2.55,1.0,0.0
2020,1,27.0,28.0,129.0
2020,1,2.05,0.0,17.0
2020,1,2.86,0.0,1.0
2020,1,1.4,3.0,1.0
2020,1,1.33,1.0,5.0
2020,1,2.36,4.0,0.0
2020,1,4.5,6.0,24.0
2020,1,57.67,53.0,22.0
2020,1,11.5,16.0,56.0
2020,1,1.97,0.0,1.0
2020,1,0.0,0.0,77.87
2020,1,1.07,2.0,1.0
2020,1,19.5,23.0,108.0
2020,1,2.88,2.0,0.0
2020,1,0.0,0.0,783.93
2020,1,0.81,2.0,16.0
2020,1,15.5,15.0,99.0
2020,1,3.75,0.0,1.0
2020,1,1.25,6.0,10.0
2020,1,0.16,1.0,2.0
2020,1,0.0,1.0,7.0
2020,1,0.0,0.0,59.5
2020,1,0.58,1.0,2.0
2020,1,6.46,7.0,4.0
2020,1,156.04,183.0,1115.5
2020,1,2.52,3.0,0.0
2020,1,56.71,85.0,585.0
2020,1,15.37,15.0,62.0
2020,1,5.78,3.0,1.0
2020,1,6.24,2.0,3.0
2020,1,55.75,53.0,109.0
2020,1,20.75,26.0,75.0
2020,1,8.91,10.0,4.0
2020,1,4.0,4.0,63.0
2020,1,0.0,0.0,38.0
2020,1,2.14,3.0,1.0
2020,1,2.35,3.0,10.0
2020,1,2.53,20.0,0.0
2020,1,0.17,0.0,4.0
2020,1,1.15,1.0,15.0
2020,1,10.27,15.0,14.0
2020,1,1.96,3.0,6.0
2020,1,8.83,8.0,0.0
2020,1,6.23,4.0,3.0
2020,1,5.4,8.0,0.0
2020,1,2.86,2.0,11.0
2020,1,0.53,3.0,0.0
2020,1,0.15,0.0,1.0
2020,1,7.32,11.0,6.0
2020,1,0.49,0.0,1.0
2020,1,14.5,11.0,78.5
2020,1,1.87,1.0,7.0
2020,1,9.93,15.0,18.0
2020,1,8.29,9.0,14.0
2020,1,0.5,2.0,0.0
2020,1,57.4,50.0,12.0
2020,1,1.06,7.0,6.0
2020,1,5.9,11.0,2.0
2020,1,1.56,2.0,4.0
2020,1,0.59,0.0,0.0
2020,1,0.17,2.0,20.0
2020,1,2.05,4.0,3.0
2020,1,15.85,18.5,31.0
2020,1,0.42,1.0,4.0
2020,1,7.5,7.0,9.0
2020,1,0.34,0.0,5.0
2020,1,0.0,0.0,3.92
2020,1,2.5,5.0,68.0
2020,1,21.7,19.0,21.0
2020,1,2.92,1.0,15.0
2020,1,1.69,2.0,3.0
2020,1,8.25,6.0,20.0
2020,1,5.29,6.0,146.0
2020,1,0.5,0.0,30.0
2020,1,0.0,0.83,4.83
2020,1,3.74,0.0,2.0
2020,1,0.0,0.0,88.0
2020,1,0.0,0.0,59.0
2020,1,5.72,27.0,5.0
2020,1,0.57,2.0,0.0
2020,1,106.2,103.0,229.0
2020,1,2.5,4.0,31.0
2020,1,4.76,5.0,5.0
2020,1,2.35,3.0,0.0
2020,1,0.5,1.0,34.0
2020,1,9.52,9.92,12.0
2020,1,9.75,10.0,51.0
2020,1,0.0,0.0,908.92
2020,1,7.42,7.0,16.0
2020,1,21.06,22.0,30.0
2020,1,10.95,10.0,28.0
2020,1,8.29,5.0,17.0
2020,1,5.59,6.0,0.0
2020,1,0.0,0.83,11.0
2020,1,0.02,0.0,0.0
2020,1,0.68,4.0,0.0
2020,1,2.83,3.0,7.0
2020,1,0.0,0.0,145.0
2020,1,0.0,0.0,320.0
2020,1,0.42,0.0,0.0
2020,1,3.75,5.0,29.0
2020,1,12.66,14.0,58.0
2020,1,7.0,10.0,39.0
2020,1,5.5,7.0,34.0
2020,1,1.0,0.0,281.8
2020,1,0.51,0.66,42.0
2020,1,0.08,2.0,9.0
2020,1,9.65,7.0,17.0
2020,1,1.07,0.0,12.0
2020,1,1.24,0.0,0.0
2020,1,24.46,23.0,21.0
2020,1,1.91,9.0,4.0
2020,1,1.4,3.0,7.0
2020,1,0.33,3.0,11.0
2020,1,19.61,24.0,0.0
2020,1,10.14,14.0,5.0
2020,1,12.33,21.0,24.0
2020,1,7.68,28.0,12.0
2020,1,0.8,1.0,6.0
2020,1,8.72,10.0,0.0
2020,1,18.23,14.0,13.0
2020,1,1.81,2.0,17.0
2020,1,0.08,1.0,14.0
2020,1,3.82,5.0,10.0
2020,1,3.58,4.0,27.0
2020,1,4.56,5.0,22.0
2020,1,0.86,0.0,9.0
2020,1,0.9,2.0,1.0
2020,1,0.08,0.0,2.0
2020,1,9.21,8.0,19.0
2020,1,1.34,4.0,0.0
2020,1,5.77,8.0,4.0
2020,1,0.81,0.0,2.0
2020,1,2.86,0.0,2.0
2020,1,1.92,2.0,4.0
2020,1,0.65,0.0,7.0
2020,1,2.0,1.0,5.0
2020,1,2.14,0.0,0.0
2020,1,1.06,0.0,14.0
2020,1,1.35,1.0,0.0
2020,1,7.0,6.0,0.0
2020,1,32.94,37.0,12.0
2020,1,1.35,7.0,0.0
2020,1,2.31,1.92,2.92
2020,1,0.65,0.0,2.0
2020,1,1.52,2.0,0.0
2020,1,11.14,55.0,1.0
2020,1,11.4,9.0,7.0
2020,1,1.15,2.0,1.0
2020,1,17.92,14.0,81.92
2020,1,45.0,53.5,123.0
2020,1,29.42,26.0,53.83
2020,1,4.9,9.0,8.0
2020,1,2.6,3.0,4.0
2020,1,21.05,20.0,22.95
2020,1,11.0,9.0,21.0
2020,1,4.79,5.0,6.92
2020,1,5.37,5.0,1.0
2020,1,1.29,0.0,0.0
2020,1,0.89,1.0,0.0
2020,1,7.79,13.0,1.0
2020,1,1.06,1.0,3.92
2020,1,1.87,2.0,0.0
2020,1,0.41,1.0,3.0
2020,1,4.61,0.0,0.0
2020,1,0.48,0.0,8.0
2020,1,1.4,0.0,3.0
2020,1,8.49,8.0,14.0
2020,1,11.57,15.0,6.0
2020,1,0.4,0.0,7.0
2020,1,0.99,1.0,1.0
2020,1,2.91,2.0,6.0
2020,1,20.24,24.0,12.0
2020,1,1.05,0.0,0.0
2020,1,0.74,1.0,1.0
2020,1,4.79,6.0,2.0
2020,1,5.91,8.0,4.0
2020,1,1.95,2.0,4.0
2020,1,0.66,0.0,14.0
2020,1,1.87,3.0,1.0
2020,1,0.57,1.0,4.0
2020,1,0.24,0.0,5.0
2020,1,15.89,9.83,0.0
2020,1,1.56,3.0,13.0
2020,1,0.0,0.0,2.92
2020,1,4.42,6.83,9.0
2020,1,13.62,9.0,6.0
2020,1,0.0,0.0,50.67
2020,1,3.76,4.0,7.0
2020,1,16.64,0.0,16.0
2020,1,0.16,3.0,0.0
2020,1,0.51,0.0,6.0
2020,1,2.77,6.0,17.0
2020,1,3.22,8.0,39.0
2020,1,3.99,4.0,4.0
2020,1,1.16,1.0,1.0
2020,1,6.77,6.0,11.0
2020,1,5.95,10.92,2.0
2020,1,0.24,3.0,2.0
2020,1,0.08,3.0,0.0
2020,1,5.33,11.0,0.0
2020,1,3.18,6.0,2.0
2020,1,8.2,14.0,10.0
2020,1,15.92,8.83,14.0
2020,1,0.0,0.25,0.0
2020,1,0.0,0.17,0.0
2020,1,16.92,15.0,4.0
2020,1,32.94,33.5,0.0
2020,1,1.08,0.0,1.0
2020,1,13.31,16.0,1.0
2020,1,0.0,0.83,1.0
2020,1,20.49,18.0,1.0
2020,1,0.4,0.0,2.0
2020,1,4.32,0.0,3.0
2020,1,4.6,5.0,0.0
2020,1,1.53,2.0,0.0
2020,1,31.32,28.0,4.0
2020,1,47.24,41.0,5.0
2020,1,1.29,1.0,0.0
2020,1,17.63,19.83,3.0
2020,1,27.87,23.0,19.0
2020,1,2.89,4.0,6.0
2020,1,1.86,1.0,2.0
2020,1,0.56,0.0,3.0
2020,1,87.27,75.0,1.0
2020,1,1.0,2.0,0.0
2020,1,147.84,128.0,0.0
2020,1,0.65,0.75,0.0
2020,1,0.58,1.0,3.0
2020,1,0.0,0.0,4.67
2020,1,0.34,1.0,21.0
2020,1,1.68,6.0,25.0
2020,1,11.5,11.5,9.0
2020,1,2.45,1.0,0.0
2020,1,2.85,2.92,19.0
2020,1,13.5,15.0,25.0
2020,1,4.14,5.33,9.0
2020,1,14.01,11.0,31.0
2020,1,4.2,4.0,2.0
2020,1,3.19,5.0,31.0
2020,1,0.0,0.92,11.0
2020,1,19.86,25.0,1.0
2020,1,1.82,2.0,3.0
2020,1,1.54,3.0,1.0
2020,1,1.28,0.0,6.0
2020,1,40.74,37.0,14.0
2020,1,0.89,2.0,0.0
2020,1,0.41,3.0,2.0
2020,1,0.83,0.0,4.0
2020,1,3.56,0.0,0.0
2020,1,1.91,4.0,9.0
2020,1,1.54,1.0,3.0
2020,1,1.96,2.0,5.0
2020,1,0.49,1.0,2.0
2020,1,1.15,0.0,0.0
2020,1,0.16,0.0,8.0
2020,1,1.97,2.0,8.0
2020,1,0.48,2.0,1.0
2020,1,0.64,2.0,3.0
2020,1,1.54,3.0,11.0
2020,1,0.0,0.0,12.75
2020,1,0.0,0.83,28.0
2020,1,3.96,2.0,5.0
2020,1,19.17,23.0,0.0
2020,1,0.74,3.0,11.0
2020,1,2.38,3.0,31.0
2020,1,6.11,7.0,1.0
2020,1,8.81,14.0,2.0
2020,1,4.24,7.0,1.0
2020,1,11.03,9.0,4.0
2020,1,1.18,1.0,5.0
2020,1,0.74,3.0,0.0
2020,1,0.58,0.0,7.0
2020,1,0.08,1.0,2.0
2020,1,2.66,4.0,0.0
2020,1,5.22,4.0,3.0
2020,1,0.0,1.92,6.0
2020,1,4.2,6.0,2.0
2020,1,0.25,1.0,14.0
2020,1,4.07,6.0,0.0
2020,1,8.95,0.0,0.0
2020,1,10.05,17.0,21.0
2020,1,0.72,0.83,3.0
2020,1,0.81,0.0,7.0
2020,1,1.4,2.0,24.0
